angle_abs_mean_mean,angle_abs_mean_pre_mean,angle_abs_p95_mean,angle_abs_p95_pre_mean,cte_abs_mean_mean,cte_abs_mean_pre_mean,cte_abs_p95_mean,cte_abs_p95_pre_mean,map,model,n_entries,pass_rate,perturbation,pid_dev_mean_mean,pid_dev_mean_pre_mean,pid_dev_p95_mean,pid_dev_p95_pre_mean,pid_mae_steer_mean,pid_mae_steer_pre_mean,pid_mae_throttle_mean,pid_mae_throttle_pre_mean,primary_metric,severity,sim,test_type,xte_abs_mean_mean,xte_abs_mean_pre_mean,xte_abs_p95_mean,xte_abs_p95_pre_mean
26.692299561347596,26.692299561347596,118.6695925,118.6695925,0.18256125014494423,0.18256125014494423,0.8398625,0.8398625,genroads,dave2,8,0.25,baseline,0.12172479208071878,0.12172479208071878,0.6690856885136596,0.6690856885136596,0.11896786537323584,0.11896786537323584,0.00690320539290226,0.00690320539290226,pass_rate,0,udacity,generalization,0.18256125014494423,0.18256125014494423,0.8398625,0.8398625
14.375518972546207,14.375518972546207,82.14037874999994,82.14037874999994,0.11100365085932294,0.11100365085932294,0.3510637499999998,0.3510637499999998,genroads,dave2,8,0.375,btap01,0.23646869996721415,0.23646869996721415,1.1002473387412541,1.1002473387412541,0.07838697190222262,0.07838697190222262,0.16467050246978185,0.16467050246978185,pass_rate,1,udacity,generalization,0.11100365085932294,0.11100365085932294,0.3510637499999998,0.3510637499999998
22.117820713518707,22.117820713518707,114.39018249999998,114.39018249999998,0.16626948642657655,0.16626948642657655,0.9293443749999992,0.9293443749999992,genroads,dave2,8,0.25,btap02,0.1323418278524326,0.1323418278524326,0.8595275572512028,0.8595275572512028,0.1093182992394047,0.1093182992394047,0.02749853052349511,0.02749853052349511,pass_rate,1,udacity,generalization,0.16626948642657655,0.16626948642657655,0.9293443749999992,0.9293443749999992
29.945365385334497,29.945365385334497,121.41784249999992,121.41784249999992,0.207439337675537,0.207439337675537,0.9595831249999995,0.9595831249999995,genroads,dave2,8,0.375,btap03,0.15768545637851633,0.15768545637851633,0.7718772321124959,0.7718772321124959,0.1389525222988182,0.1389525222988182,0.02460507222117139,0.02460507222117139,pass_rate,1,udacity,generalization,0.207439337675537,0.207439337675537,0.9595831249999995,0.9595831249999995
26.306656879521896,26.306656879521896,111.19786249999997,111.19786249999997,0.2048569668012744,0.2048569668012744,1.221701874999999,1.221701874999999,genroads,dave2,8,0.375,btap04,0.13284446521472332,0.13284446521472332,0.7886933671616466,0.7886933671616466,0.12212236165132782,0.12212236165132782,0.018675974075773136,0.018675974075773136,pass_rate,1,udacity,generalization,0.2048569668012744,0.2048569668012744,1.221701874999999,1.221701874999999
27.247869153574396,27.247869153574396,121.34967374999998,121.34967374999998,0.1902793050814832,0.1902793050814832,0.9750112499999997,0.9750112499999997,genroads,dave2,8,0.25,btap05,0.12976812425567125,0.12976812425567125,0.6369784137532182,0.6369784137532182,0.12352455213073671,0.12352455213073671,0.01121018445323078,0.01121018445323078,pass_rate,1,udacity,generalization,0.1902793050814832,0.1902793050814832,0.9750112499999997,0.9750112499999997
43.84925903109632,43.84925903109632,116.16282874999996,116.16282874999996,0.36181950812065716,0.36181950812065716,1.078186875,1.078186875,genroads,dave2,8,0.375,sbias01,0.2696434330205957,0.2696434330205957,0.7788658038816734,0.7788658038816734,0.2681247327686325,0.2681247327686325,0.0073334785273279504,0.0073334785273279504,pass_rate,1,udacity,generalization,0.36181950812065716,0.36181950812065716,1.078186875,1.078186875
35.98637718120921,35.98637718120921,108.99766374999999,108.99766374999999,0.3067670030217019,0.3067670030217019,1.3986949999999996,1.3986949999999996,genroads,dave2,8,0.375,sbias02,0.1921583660057698,0.1921583660057698,0.7109009675415844,0.7109009675415844,0.18967196544573597,0.18967196544573597,0.006610951239913472,0.006610951239913472,pass_rate,1,udacity,generalization,0.3067670030217019,0.3067670030217019,1.3986949999999996,1.3986949999999996
30.695333629075115,30.695333629075115,108.93488374999998,108.93488374999998,0.2736019390986677,0.2736019390986677,1.4631931249999997,1.4631931249999997,genroads,dave2,8,0.25,sbias03,0.19725112489144092,0.19725112489144092,0.8763972359495084,0.8763972359495084,0.19478789590020143,0.19478789590020143,0.007022649806023884,0.007022649806023884,pass_rate,1,udacity,generalization,0.2736019390986677,0.2736019390986677,1.4631931249999997,1.4631931249999997
28.048928831300202,28.048928831300202,111.48396562499997,111.48396562499997,0.24326131435081622,0.24326131435081622,1.2848699999999993,1.2848699999999993,genroads,dave2,8,0.25,sbias04,0.14986312126004636,0.14986312126004636,0.7482124659221434,0.7482124659221434,0.14771239696105706,0.14771239696105706,0.006310721170807486,0.006310721170807486,pass_rate,1,udacity,generalization,0.24326131435081622,0.24326131435081622,1.2848699999999993,1.2848699999999993
26.616610344669745,26.616610344669745,120.52728812499998,120.52728812499998,0.227850974702914,0.227850974702914,1.4716181249999987,1.4716181249999987,genroads,dave2,8,0.125,sbias05,0.1556009047137375,0.1556009047137375,0.9204918883586843,0.9204918883586843,0.15332720363650987,0.15332720363650987,0.006613616072371166,0.006613616072371166,pass_rate,1,udacity,generalization,0.227850974702914,0.227850974702914,1.4716181249999987,1.4716181249999987
26.328885216444203,26.328885216444203,117.35341812499999,117.35341812499999,0.1697388503410664,0.1697388503410664,0.8303293749999987,0.8303293749999987,genroads,dave2,8,0.125,sbias06,0.1204164387532167,0.1204164387532167,0.6737012405541106,0.6737012405541106,0.11768833583308008,0.11768833583308008,0.006728741109884346,0.006728741109884346,pass_rate,1,udacity,generalization,0.1697388503410664,0.1697388503410664,0.8303293749999987,0.8303293749999987
