epoch,loss,lr,mse,val_loss,val_mse
0,0.08866089582443237,1e-04,0.07969459146261215,0.13485240936279297,0.1071305125951767
1,0.0776270404458046,1e-04,0.0690952017903328,0.12683537602424622,0.10011939704418182
2,0.06510458886623383,1e-04,0.05930323898792267,0.058127742260694504,0.04948979243636131
3,0.04687599837779999,1e-04,0.04489780217409134,0.05125076696276665,0.04458317905664444
4,0.039156753569841385,1e-04,0.039612703025341034,0.0395338274538517,0.03714912384748459
5,0.03443029522895813,1e-04,0.03424258530139923,0.039605092257261276,0.03681104630231857
6,0.03137996047735214,1e-04,0.033350180834531784,0.033087681978940964,0.03174702078104019
7,0.028727633878588676,1e-04,0.030564656481146812,0.03113003633916378,0.03112371638417244
8,0.025714309886097908,1e-04,0.02741740457713604,0.030143525451421738,0.030791569501161575
9,0.0241947490721941,1e-04,0.02560957334935665,0.03011466935276985,0.030860494822263718
10,0.02292540855705738,1e-04,0.02429571934044361,0.03015677072107792,0.031014326959848404
11,0.02174045331776142,1e-04,0.02317950688302517,0.02998138591647148,0.03069635108113289
12,0.02236786112189293,1e-04,0.02357029728591442,0.033024560660123825,0.032383356243371964
13,0.020593542605638504,1e-04,0.021982772275805473,0.032567404210567474,0.03409528732299805
14,0.019155973568558693,1e-04,0.020474348217248917,0.03323879465460777,0.034978557378053665
15,0.018601147457957268,1e-04,0.019961878657341003,0.03234172239899635,0.034086547791957855
16,0.017449408769607544,1e-04,0.018768539652228355,0.03265351429581642,0.03381437063217163
17,0.01728603057563305,1e-04,0.018521485850214958,0.03414162993431091,0.03518414869904518
18,0.016997411847114563,1e-04,0.017986267805099487,0.03386717662215233,0.03383027762174606
19,0.016538389027118683,1e-04,0.017015790566802025,0.032125961035490036,0.03355620801448822
20,0.015492851845920086,1e-04,0.01644790917634964,0.0326191708445549,0.03379376605153084
21,0.016580620780587196,1e-04,0.017084747552871704,0.03401185944676399,0.03629147261381149
