E_dt,E_e,PR,map,model,p95_dt,p95_e,perturbation,severity,sim
0.8171992192672695,0.651895982542583,0.8571428571428571,jungle,dave2,0.9741308275220506,1.7030072285714284,Baseline,0,udacity
1.0022386447894642,0.27822205513409054,0.2857142857142857,jungle,dave2,1.0656383145461574,1.5594074114999976,canny_edges_mapping,2,udacity
0.995614897388405,0.2756450023411837,0.42857142857142855,jungle,dave2,1.087467956289991,1.486844305714285,canny_edges_mapping,4,udacity
0.8198282273045673,0.6682366613940722,0.8571428571428571,jungle,dave2,1.0491390227599149,1.9877610785714286,contrast,2,udacity
0.8630785136650726,0.6425274452103037,0.5714285714285714,jungle,dave2,1.0568368254521854,2.247820299999998,contrast,4,udacity
0.8322620785453962,0.7831860624545272,0.5714285714285714,jungle,dave2,1.0517057567498405,2.180012190714285,cutout_filter,2,udacity
0.9008731356808573,1.0607689802778235,0.14285714285714285,jungle,dave2,1.1727990655790623,3.121470864285713,cutout_filter,4,udacity
0.8600550372033391,0.8041912371915055,0.5714285714285714,jungle,dave2,1.0437384860298378,2.4778222864285717,defocus_blur,2,udacity
0.9601759211814935,0.7946282831283661,0.14285714285714285,jungle,dave2,1.0665869465277982,2.8620790799999987,defocus_blur,4,udacity
0.8452256506461903,0.8231455092053184,0.5714285714285714,jungle,dave2,1.0957219015785393,2.907573257142855,dotted_lines_mapping,2,udacity
0.8539535362429763,0.6995163466192765,0.42857142857142855,jungle,dave2,1.0544135154938448,2.1384005357142857,dotted_lines_mapping,4,udacity
0.8734493220784121,0.9302519337236469,0.2857142857142857,jungle,dave2,1.0550757630277385,2.5160888985714265,dynamic_lightning_filter,2,udacity
0.895809421567788,0.8203221262134415,0.0,jungle,dave2,1.1304811793621774,2.739178435714286,dynamic_lightning_filter,4,udacity
0.8409128346939443,0.8862333955526954,0.5714285714285714,jungle,dave2,1.0119162373003494,2.6220050999999995,dynamic_object_overlay,2,udacity
0.8647094484260849,1.012675992948084,0.8571428571428571,jungle,dave2,1.125001275793253,2.7452150571428566,dynamic_object_overlay,4,udacity
0.8302923689809886,0.6739958938183557,0.8571428571428571,jungle,dave2,1.0120851286324284,1.7957571714285716,dynamic_rain_filter,2,udacity
0.8944734546160652,0.7568571350185059,0.7142857142857143,jungle,dave2,1.0479376086461811,2.481321571428571,dynamic_rain_filter,4,udacity
0.840698731842737,0.9735973565249704,0.42857142857142855,jungle,dave2,1.0621820444817776,3.0444637642857133,dynamic_smoke_filter,2,udacity
0.9642772503432521,0.973541331770253,0.14285714285714285,jungle,dave2,1.1248117603675618,3.258234321428572,dynamic_smoke_filter,4,udacity
0.8676599947394584,0.6754292052855024,0.7142857142857143,jungle,dave2,1.0290451334707815,1.9784758857142855,dynamic_snow_filter,2,udacity
0.9631729473789513,0.7649742753925953,0.2857142857142857,jungle,dave2,1.0940794709918082,2.740401002142854,dynamic_snow_filter,4,udacity
0.8739170043625154,0.8133726189984846,0.14285714285714285,jungle,dave2,1.1314191675055507,2.7089926928571417,dynamic_sun_filter,2,udacity
1.0330718904106635,0.888992377026655,0.0,jungle,dave2,1.4447609745275527,3.451157364285714,dynamic_sun_filter,4,udacity
0.7985609175647318,0.7008304493137443,0.8571428571428571,jungle,dave2,0.9801195326194075,1.9034065499999993,elastic,2,udacity
0.815103150600348,0.6877842670986769,0.7142857142857143,jungle,dave2,0.9787996345797233,1.7815137857142855,elastic,4,udacity
0.8708837251766984,1.0736909767833216,0.2857142857142857,jungle,dave2,1.0954847451351095,3.283630885714285,fog_filter,2,udacity
1.0016369926574318,1.196817797589779,0.0,jungle,dave2,1.215467974214814,3.6375309499999995,fog_filter,4,udacity
0.9088245180384366,1.2173339603027906,0.2857142857142857,jungle,dave2,1.1369247582460331,3.4438542642857146,frost_filter,2,udacity
0.9056627399584221,0.6460449213750403,0.2857142857142857,jungle,dave2,1.1146453124453213,2.0103060168285714,frost_filter,4,udacity
0.8535471811196247,0.7688171629374561,0.7142857142857143,jungle,dave2,1.0486845865329504,2.4399531214285703,gaussian_blur,2,udacity
0.9573130265229991,0.8265507901822501,0.2857142857142857,jungle,dave2,1.0773215350451049,2.8029018314285716,gaussian_blur,4,udacity
0.8612689790180937,0.68782401840317,0.5714285714285714,jungle,dave2,1.0326411664797184,2.471258242857142,gaussian_noise,2,udacity
0.9037415618983105,0.8762439328815814,0.42857142857142855,jungle,dave2,1.0703351585933116,3.016132957142857,gaussian_noise,4,udacity
0.8468990685791856,0.8611468818498311,0.5714285714285714,jungle,dave2,1.0212476881787482,2.758410307142857,grayscale_filter,2,udacity
0.905648954158662,0.6493500591973674,0.42857142857142855,jungle,dave2,1.1520773023091373,2.2910293214285713,grayscale_filter,4,udacity
0.8461645453478194,1.0268188110956125,0.42857142857142855,jungle,dave2,0.9915004702304764,2.902404178571428,histogram_equalisation,2,udacity
0.8726565422538399,0.8329333479051535,0.2857142857142857,jungle,dave2,1.0922355333890519,2.7816822285714276,histogram_equalisation,4,udacity
0.8588608494240192,0.6110160414779441,0.7142857142857143,jungle,dave2,1.0350746439437466,1.9295188528571423,impulse_noise,2,udacity
0.902710552689289,0.7706239484605825,0.5714285714285714,jungle,dave2,1.0533579071565005,2.3929331857142855,impulse_noise,4,udacity
0.8377631893793779,0.8136532768664314,0.5714285714285714,jungle,dave2,1.1016079619740695,2.3774612071428556,increase_brightness,2,udacity
0.8237905484996696,1.0585329702640887,0.42857142857142855,jungle,dave2,1.0874111354560303,3.2384404214285705,increase_brightness,4,udacity
0.8384708612969526,0.6771587732067744,0.7142857142857143,jungle,dave2,1.021714890478312,2.0392548857142856,jpeg_filter,2,udacity
0.8396952051387664,0.7175876645499523,0.5714285714285714,jungle,dave2,1.0182461202735886,1.993736214285714,jpeg_filter,4,udacity
0.9195033374254932,0.9118115073672592,0.42857142857142855,jungle,dave2,1.0713622357292578,2.7729829928571426,low_pass_filter,2,udacity
0.9331028069594248,0.8631651597973053,0.2857142857142857,jungle,dave2,1.0507621725889957,2.8188339214285696,low_pass_filter,4,udacity
0.8426301285871712,0.784996190927824,0.7142857142857143,jungle,dave2,1.0415803926396061,2.397275528571428,motion_blur,2,udacity
0.9194542381338424,0.8962300538829551,0.5714285714285714,jungle,dave2,1.0797714936198441,2.732656335714285,motion_blur,4,udacity
0.8814899254120787,0.8703499473419863,0.42857142857142855,jungle,dave2,1.081045583671817,2.410506634285714,phase_scrambling,2,udacity
0.9826568998362015,1.2052645323491795,0.0,jungle,dave2,1.3519434511280646,3.682176278571428,phase_scrambling,4,udacity
0.8001477760225243,0.67589908349996,0.8571428571428571,jungle,dave2,0.9822855371827659,1.7947158071428568,pixelate,2,udacity
0.9021797330417133,0.7964618455505692,0.5714285714285714,jungle,dave2,1.0531288070708065,2.4104584378571414,pixelate,4,udacity
0.8555299950515274,0.6833670325869556,0.5714285714285714,jungle,dave2,1.0032497530533468,1.8193786028571424,poisson_noise,2,udacity
0.8857165233207304,0.8259272025524129,0.7142857142857143,jungle,dave2,1.1258143708359403,2.2986317499999993,poisson_noise,4,udacity
0.8668702200725049,0.6930859980024328,0.5714285714285714,jungle,dave2,1.087049991193155,2.0647365985714283,posterize_filter,2,udacity
0.8327852921222796,0.6176997343698004,0.8571428571428571,jungle,dave2,1.0649630601669353,1.6796562785714286,posterize_filter,4,udacity
0.9602027082201504,0.9222225377471893,0.0,jungle,dave2,1.1248094960770632,2.6558121035714284,sample_pairing_filter,2,udacity
0.9974359202060159,1.0057785257706957,0.0,jungle,dave2,1.2957152064487454,3.4965574642857145,sample_pairing_filter,4,udacity
0.8574921071847205,0.7738906268306674,0.5714285714285714,jungle,dave2,1.015805708239164,2.283160321428571,saturation_decrease_filter,2,udacity
0.8828444994187673,0.6336225538850443,0.2857142857142857,jungle,dave2,1.0620258033511105,2.034259472857142,saturation_decrease_filter,4,udacity
0.8077779152853609,0.6600193890823516,0.5714285714285714,jungle,dave2,1.0216024259359315,1.9849808642857139,saturation_filter,2,udacity
0.7704231091135102,0.7469884746913872,0.7142857142857143,jungle,dave2,0.9940029374820304,1.9467280214285712,saturation_filter,4,udacity
0.9107651951629397,0.7822176170094298,0.42857142857142855,jungle,dave2,1.120097278826579,2.8811601857142852,scale_image,2,udacity
0.9769692074813043,0.9109934239891126,0.14285714285714285,jungle,dave2,1.1368931196911427,2.9671931999999996,scale_image,4,udacity
0.8531709631359707,0.7676793644406169,0.5714285714285714,jungle,dave2,1.0365866824317478,2.3810225785714283,speckle_noise_filter,2,udacity
0.8784589048442751,0.9175142733802673,0.5714285714285714,jungle,dave2,1.0735454557879522,2.3766157785714284,speckle_noise_filter,4,udacity
0.8764335101470461,0.9146611239192873,0.42857142857142855,jungle,dave2,1.071539378123797,2.436986657142857,splatter_mapping,2,udacity
0.9726635462722578,1.3178365305330415,0.0,jungle,dave2,1.2924195408865917,3.4933515428571416,splatter_mapping,4,udacity
