epoch,loss,lr,mse,val_loss,val_mse
0,0.02551610767841339,1e-04,0.018524063751101494,0.012405259534716606,0.008943654596805573
1,0.0074012125842273235,1e-04,0.005472177639603615,0.00363966659642756,0.0026926365680992603
2,0.00448532123118639,1e-04,0.0035236969124525785,0.0036305529065430164,0.002656202297657728
3,0.0038148832973092794,1e-04,0.002860941691324115,0.0023027302231639624,0.00177391292527318
4,0.0029944151174277067,1e-04,0.0022148394491523504,0.0017502275295555592,0.0013008140958845615
5,0.0027543657924979925,1e-04,0.002061242936179042,0.001498556463047862,0.0011645305203273892
6,0.001849488471634686,1e-04,0.0013634131755679846,0.0010279056150466204,0.0008171096560545266
7,0.0014497297815978527,1e-04,0.0010825907811522484,0.0011029131710529327,0.000870304589625448
8,0.0009635028545744717,1e-04,0.0007317722192965448,0.000597991282120347,0.0004980060621164739
9,0.0007714175735600293,1e-04,0.000583902292419225,0.0005316305905580521,0.0004402895865496248
10,0.0006593315629288554,1e-04,0.0005012686015106738,0.0004448898835107684,0.00037336957757361233
11,0.0005551062058657408,1e-04,0.00042600545566529036,0.00034922966733574867,0.0003006086917594075
12,0.0004948601126670837,1e-04,0.0003811025817412883,0.0003062305913772434,0.0002654711715877056
13,0.0004844429495278746,1e-04,0.00037299407995305955,0.00032264707260765135,0.0002784938842523843
14,0.0004631488409359008,1e-04,0.00035514027695171535,0.00026939556119032204,0.0002387746499152854
15,0.00047198019456118345,1e-04,0.00036106602055951953,0.00029561988776549697,0.00025541847571730614
16,0.00043689997983165085,1e-04,0.00033516340772621334,0.0003842555161099881,0.0003143326612189412
17,0.000407659710617736,1e-04,0.0003130585537292063,0.0002773512387648225,0.0002369988796999678
18,0.00039923982694745064,1e-04,0.0003062750620301813,0.0004071356088388711,0.00032902872771956027
19,0.0003767934686038643,1e-04,0.00028941978234797716,0.0003211071598343551,0.00026407939731143415
20,0.00036608902155421674,1e-04,0.00028115580789744854,0.0002918480895459652,0.00024172913981601596
21,0.0003543165512382984,1e-04,0.0002724217192735523,0.0002844345581252128,0.00023631361545994878
22,0.00031569201382808387,1e-04,0.0002445002901367843,0.00021177210146561265,0.00018361218099016696
23,0.0002948995679616928,5e-05,0.00022973788145463914,0.00020482184481807053,0.0001846005325205624
24,0.0002680338511709124,5e-05,0.00020973934442736208,0.00018627161625772715,0.00016949436394497752
25,0.0002461774565745145,5e-05,0.0001937686902238056,0.00017518733511678874,0.0001591658656252548
26,0.000221806883928366,5e-05,0.00017587952606845647,0.00017127234605140984,0.00015603737847413868
27,0.00021150494285393506,5e-05,0.00016868155216798186,0.00016657607920933515,0.00015124720812309533
28,0.00019753088417928666,5e-05,0.00015817755775060505,0.00017402961384505033,0.00015620578778907657
29,0.00019885058281943202,5e-05,0.00015918001008685678,0.00016620330279693007,0.00015005271416157484
30,0.00018326334247831255,5e-05,0.0001475297030992806,0.00017668672080617398,0.00015725511184427887
31,0.00017563036817591637,5e-05,0.00014264309720601887,0.0001900361676234752,0.00016612083709333092
32,0.0001699744607321918,5e-05,0.00013813791156280786,0.00018058916612062603,0.00015910416550468653
33,0.0001665046438574791,5e-05,0.00013566954294219613,0.00019211534527130425,0.00016777335258666426
34,0.00018193094001617283,2.5e-05,0.0001470355928177014,0.00032552119228057563,0.00026338978204876184
35,0.00017724675126373768,2.5e-05,0.0001436756137991324,0.00031159858917817473,0.0002529958728700876
36,0.0001749762159306556,2.5e-05,0.00014159070269670337,0.00024846152518875897,0.00020799582125619054
37,0.00017743704665917903,2.5e-05,0.00014341853966470808,0.0002817547647282481,0.00023202039301395416
38,0.00016758780111558735,2.5e-05,0.00013677962124347687,0.0002551206271164119,0.00021284521790221334
39,0.00016171812603715807,2.5e-05,0.00013229771866463125,0.00027904717717319727,0.00022984662791714072
