blocked,condition,driving_score,duration_game_s,map,model,perturbation,route_id,run_ts,score_penalty,score_route,severity,sim,source,status,test_type
0,Town07_incomplete,42.80981707745961,132.05000196769834,multi-town,tcp,baseline,RouteScenario_18,20251201_120732,1.0,42.80981707745961,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,55.562603299319875,154.05000229552388,multi-town,tcp,baseline,RouteScenario_19,20251201_120732,1.0,55.562603299319875,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
1,Town07_incomplete,21.286830016472315,207.2000030875206,multi-town,tcp,baseline,RouteScenario_20,20251201_120732,1.0,21.286830016472315,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent got blocked,generalization
0,Town07_incomplete,100.0,65.60000097751617,multi-town,tcp,baseline,RouteScenario_21,20251201_120732,1.0,100.0,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Completed,generalization
0,Town07_incomplete,27.53523334378487,135.05000201240182,multi-town,tcp,baseline,RouteScenario_22,20251201_120732,1.0,27.53523334378487,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,100.0,39.7000005915761,multi-town,tcp,baseline,RouteScenario_23,20251201_120732,1.0,100.0,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Completed,generalization
0,Town07_incomplete,25.492455592985074,97.0500014461577,multi-town,tcp,baseline,RouteScenario_24,20251201_120732,1.0,25.492455592985074,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,50.055950680085076,188.05000280216336,multi-town,tcp,baseline,RouteScenario_25,20251201_120732,1.0,50.055950680085076,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,25.73432817537317,149.05000222101808,multi-town,tcp,baseline,RouteScenario_26,20251201_120732,1.0,25.73432817537317,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,6.287757783624883,153.05000228062272,multi-town,tcp,baseline,RouteScenario_27,20251201_120732,1.0,6.287757783624883,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,12.38981926235529,181.05000269785523,multi-town,tcp,baseline,RouteScenario_28,20251201_120732,0.6355484752646577,19.494688044363368,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,29.482385249764768,187.0500027872622,multi-town,tcp,baseline,RouteScenario_29,20251201_120732,1.0,29.482385249764768,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,32.576115313807584,131.05000195279717,multi-town,tcp,baseline,RouteScenario_30,20251201_120732,1.0,32.576115313807584,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,40.37208324112256,194.05000289157033,multi-town,tcp,baseline,RouteScenario_31,20251201_120732,0.6,67.28680540187094,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,56.9042168512918,181.05000269785523,multi-town,tcp,baseline,RouteScenario_32,20251201_120732,1.0,56.9042168512918,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,100.0,55.250000823289156,multi-town,tcp,baseline,RouteScenario_33,20251201_120732,1.0,100.0,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Completed,generalization
0,Town07_incomplete,80.15461428362921,86.05000128224492,multi-town,tcp,baseline,RouteScenario_34,20251201_120732,1.0,80.15461428362921,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,100.0,87.05000129714608,multi-town,tcp,baseline,RouteScenario_35,20251201_120732,1.0,100.0,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Completed,generalization
0,Town07_incomplete,100.0,180.10000268369913,multi-town,tcp,baseline,RouteScenario_36,20251201_120732,1.0,100.0,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Completed,generalization
1,Town07_incomplete,9.367941545826984,190.65000284090638,multi-town,tcp,baseline,RouteScenario_37,20251201_120732,1.0,9.367941545826984,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent got blocked,generalization
1,Town07_incomplete,10.20253955245826,188.80000281333923,multi-town,tcp,baseline,RouteScenario_38,20251201_120732,1.0,10.20253955245826,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent got blocked,generalization
0,Town07_incomplete,95.27983442230597,178.05000265315175,multi-town,tcp,baseline,RouteScenario_39,20251201_120732,1.0,95.27983442230597,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,44.357283068924346,195.0500029064715,multi-town,tcp,baseline,RouteScenario_40,20251201_120732,1.0,44.357283068924346,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,34.88199448652014,148.05000220611691,multi-town,tcp,baseline,RouteScenario_41,20251201_120732,1.0,34.88199448652014,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,33.63536860008809,165.05000245943666,multi-town,tcp,baseline,RouteScenario_42,20251201_120732,1.0,33.63536860008809,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,97.94739429872492,237.05000353232026,multi-town,tcp,baseline,RouteScenario_43,20251201_120732,1.0,97.94739429872492,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,4.1969570740647555,185.05000275745988,multi-town,tcp,baseline,RouteScenario_44,20251201_120732,0.65,6.4568570370227,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,48.97813331306914,223.050003323704,multi-town,tcp,baseline,RouteScenario_45,20251201_120732,0.6329435837969132,77.38151482515747,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,64.09507725280415,144.05000214651227,multi-town,tcp,baseline,RouteScenario_46,20251201_120732,0.65,98.60781115816022,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,100.0,95.35000142082572,multi-town,tcp,baseline,RouteScenario_47,20251201_120732,1.0,100.0,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Completed,generalization
0,Town07_incomplete,36.2030053500583,157.05000234022737,multi-town,tcp,baseline,RouteScenario_48,20251201_120732,0.39063406481058077,92.67754302895526,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,58.85828559570073,215.05000320449471,multi-town,tcp,baseline,RouteScenario_49,20251201_120732,0.6,98.09714265950122,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,6.799628962105499,163.05000242963433,multi-town,tcp,baseline,RouteScenario_50,20251201_120732,1.0,6.799628962105499,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,3.960644652463998,180.05000268295407,multi-town,tcp,baseline,RouteScenario_51,20251201_120732,1.0,3.960644652463998,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,72.66014857072118,154.05000229552388,multi-town,tcp,baseline,RouteScenario_52,20251201_120732,1.0,72.66014857072118,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,93.95433971313807,46.05000068619847,multi-town,tcp,baseline,RouteScenario_53,20251201_120732,1.0,93.95433971313807,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,35.26146124568919,203.05000302568078,multi-town,tcp,baseline,RouteScenario_54,20251201_120732,1.0,35.26146124568919,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,75.05049001474924,217.05000323429704,multi-town,tcp,baseline,RouteScenario_55,20251201_120732,1.0,75.05049001474924,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed - Agent timed out,generalization
0,Town07_incomplete,6.741927170863724,21.90000032633543,multi-town,tcp,baseline,RouteScenario_56,20251201_120732,1.0,6.741927170863724,0,carla,/media/maxim/Elements/maximigenbergs/runs/carla/generalization/tcp/20251201_120732/Town07_incomplete/routes_town07/simulation_results.json,Failed,generalization
