epoch,loss,lr,mse,val_loss,val_mse
0,0.08872732520103455,1e-04,0.07954181730747223,0.13127204775810242,0.10383504629135132
1,0.07132131606340408,1e-04,0.06460924446582794,0.08058406412601471,0.06359979510307312
2,0.0535162128508091,1e-04,0.05612435191869736,0.049577049911022186,0.04032855108380318
3,0.042847175151109695,1e-04,0.04508233442902565,0.046406667679548264,0.038667768239974976
4,0.03836553916335106,1e-04,0.04014214128255844,0.046444304287433624,0.0395866334438324
5,0.03475872427225113,1e-04,0.03580771014094353,0.04795222729444504,0.04187115281820297
6,0.03348078206181526,1e-04,0.03374340012669563,0.04167015850543976,0.03713278844952583
7,0.029851609840989113,1e-04,0.03139563277363777,0.0381537601351738,0.03454414755105972
8,0.028227370232343674,1e-04,0.029744377359747887,0.033886585384607315,0.031399764120578766
9,0.026517005637288094,1e-04,0.0281474981456995,0.030974075198173523,0.029611874371767044
10,0.024605480954051018,1e-04,0.025950919836759567,0.031153038144111633,0.030254846438765526
11,0.023112284019589424,1e-04,0.024588454514741898,0.030402639880776405,0.029860416427254677
12,0.02257646806538105,1e-04,0.02420889027416706,0.03140109032392502,0.030874069780111313
13,0.02133609727025032,1e-04,0.022899625822901726,0.03170480951666832,0.031634531915187836
14,0.019517485052347183,1e-04,0.020806165412068367,0.03382829576730728,0.03375939652323723
15,0.018713857978582382,1e-04,0.020130297169089317,0.03337612748146057,0.03367503732442856
16,0.0184999518096447,1e-04,0.019834265112876892,0.03422589972615242,0.034150607883930206
17,0.017739534378051758,1e-04,0.018869739025831223,0.033800169825553894,0.034541476517915726
18,0.016748500987887383,1e-04,0.01811148412525654,0.038407884538173676,0.03748664632439613
19,0.01766633428633213,1e-04,0.018237989395856857,0.03651180863380432,0.037778012454509735
20,0.017259925603866577,1e-04,0.018287668004631996,0.04669414088129997,0.04337889701128006
21,0.02036386728286743,1e-04,0.0208311527967453,0.044652778655290604,0.04215715453028679
22,0.018176717683672905,1e-04,0.018750639632344246,0.03454723209142685,0.034329306334257126
23,0.014477204531431198,1e-04,0.015501766465604305,0.03681778907775879,0.0376155748963356
24,0.014382346533238888,1e-04,0.015337438322603703,0.0404663011431694,0.039666060358285904
25,0.015914350748062134,1e-04,0.016367072239518166,0.03930091857910156,0.03828480839729309
26,0.014500108547508717,1e-04,0.015161427669227123,0.03867502510547638,0.03794093430042267
27,0.014233737252652645,1e-04,0.014728594571352005,0.036035072058439255,0.036044035106897354
28,0.012555222027003765,1e-04,0.013372316025197506,0.03576212748885155,0.03543045371770859
29,0.013255876488983631,1e-04,0.014206224121153355,0.03792116791009903,0.03729468584060669
30,0.012393850833177567,1e-04,0.013025883585214615,0.03936251252889633,0.03931928053498268
31,0.01274476945400238,1e-04,0.012924028560519218,0.03612250089645386,0.03645864501595497
32,0.012947985902428627,1e-04,0.012985979206860065,0.0317571759223938,0.03226844221353531
33,0.01269146054983139,1e-04,0.012725855223834515,0.030536267906427383,0.029669692739844322
34,0.012586812488734722,1e-04,0.013150094076991081,0.03403738886117935,0.035071615129709244
35,0.011346319690346718,1e-04,0.011807474307715893,0.03854946419596672,0.04046091437339783
36,0.009673182852566242,1e-04,0.010266102850437164,0.048611801117658615,0.04897772893309593
37,0.00957232154905796,1e-04,0.009869609028100967,0.04378685727715492,0.044313736259937286
38,0.009287270717322826,1e-04,0.009391974657773972,0.03809995949268341,0.03912081569433212
39,0.008995484560728073,1e-04,0.00912276841700077,0.048618681728839874,0.049059756100177765
40,0.009062914177775383,1e-04,0.009385272860527039,0.04116589203476906,0.04361699894070625
41,0.007698689121752977,1e-04,0.00809620413929224,0.03579392656683922,0.038109440356492996
42,0.007902310229837894,1e-04,0.008172128349542618,0.03802775964140892,0.038691196590662
43,0.007468516938388348,1e-04,0.007630283012986183,0.03488372638821602,0.035937871783971786
44,0.006559546105563641,1e-04,0.006796660367399454,0.04184087738394737,0.041121434420347214
45,0.0071132974699139595,1e-04,0.007000301498919725,0.045132070779800415,0.04187754541635513
46,0.008247402496635914,1e-04,0.007824699394404888,0.04224224388599396,0.04090845212340355
47,0.00740960706025362,1e-04,0.007212914526462555,0.04886610060930252,0.04831003397703171
48,0.006688784807920456,1e-04,0.0066130016930401325,0.04239779710769653,0.04421825334429741
49,0.006859651301056147,1e-04,0.0066237798891961575,0.03989258408546448,0.04288529232144356
50,0.007165173534303904,1e-04,0.007114568259567022,0.0423957034945488,0.04411308467388153
51,0.007115920074284077,1e-04,0.007066541351377964,0.03696040064096451,0.037469133734703064
52,0.006430658977478743,1e-04,0.0064016892574727535,0.041565947234630585,0.04160066694021225
53,0.005957606248557568,1e-04,0.005981425754725933,0.04161132127046585,0.04138991981744766
54,0.005680136848241091,1e-04,0.005441845860332251,0.04405627027153969,0.04345369711518288
55,0.004905395209789276,1e-04,0.004699324257671833,0.04811367765069008,0.04866188392043114
56,0.004847047384828329,1e-04,0.004713316448032856,0.048904094845056534,0.04911311715841293
57,0.005239727441221476,1e-04,0.005116979591548443,0.045154962688684464,0.0458950400352478
58,0.005918783135712147,1e-04,0.00590254133567214,0.040485505014657974,0.04343840852379799
59,0.005809567403048277,1e-04,0.005698222201317549,0.038696445524692535,0.03952870890498161
60,0.004267175681889057,1e-04,0.004056080710142851,0.04448315128684044,0.04555193707346916
61,0.004922253545373678,1e-04,0.004627420101314783,0.04227897524833679,0.04086548835039139
62,0.004670546855777502,1e-04,0.004430110100656748,0.04774849861860275,0.04658778756856918
63,0.004407668486237526,1e-04,0.004187523387372494,0.05221869796514511,0.04898231849074364
64,0.00418085465207696,1e-04,0.003887176513671875,0.051183946430683136,0.05078669264912605
