angle_abs_mean,angle_abs_mean_pre,angle_abs_p95,angle_abs_p95_pre,entry_id,entry_index,episode_folder,fail_stop_idx,is_success,map,model,num_segments,perturbation,pid_dev_mean,pid_dev_mean_pre,pid_dev_p95,pid_dev_p95_pre,pid_mae_steer,pid_mae_steer_pre,pid_mae_throttle,pid_mae_throttle_pre,pid_n,pid_n_pre,road,run_id,run_ts,severity,sim,task_id,test_type,timeout,track_error_name,xte_abs_mean,xte_abs_mean_pre,xte_abs_p95,xte_abs_p95_pre
15.089624941046832,13.656135685185188,22.8944525,37.42817249999999,0001_00,0,0001,54,0,jungle,vit,7,baseline,0.7607363101573998,0.33327945834501915,1.0260371667979031,0.6928890087878526,0.16701757220460547,0.22299139714061603,0.7276806293162459,0.2086326559820663,726.0,54.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,0,udacity,segment_01_steep_uphill,robustness,0,xte,0.8982407488407713,0.4414388885962963,3.12560225,1.9259071499999991
10.711654051369862,10.711654051369862,19.117893,19.117893,0001_01,1,0001,584,1,jungle,vit,7,baseline,0.8336197735287175,0.8336197735287175,1.0036818105685004,1.0036818105685004,0.1529885395931931,0.1529885395931931,0.8099772138365589,0.8099772138365589,584.0,584.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,0,udacity,segment_02_long_uphill,robustness,0,xte,0.5630032016585617,0.5630032016585617,1.3538062000000004,1.3538062000000004
23.19794291900453,23.19794291900453,56.32779,56.32779,0001_02,2,0001,442,1,jungle,vit,7,baseline,0.9885395841478196,0.9885395841478196,1.4236577644916473,1.4236577644916473,0.2942433942993541,0.2942433942993541,0.9015303166705391,0.9015303166705391,442.0,442.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,0,udacity,segment_03_very_tight_corner,robustness,0,xte,1.179799835011991,1.179799835011991,4.432360200000001,4.432360200000001
20.138689575516224,20.138689575516224,39.19713999999993,39.19713999999993,0001_03,3,0001,339,1,jungle,vit,7,baseline,0.8992891904689359,0.8992891904689359,1.0318845682314455,1.0318845682314455,0.16035417689242934,0.16035417689242934,0.8765615623973293,0.8765615623973293,339.0,339.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,0,udacity,segment_04_steep_downhill,robustness,0,xte,0.8491148869902655,0.8491148869902655,2.2148635,2.2148635
29.299971820312503,26.10290440959409,71.01135,64.67975,0001_04,4,0001,271,0,jungle,vit,7,baseline,0.9217680743287626,0.8795661341999507,1.1613766049901313,0.973352815155647,0.25464582024963756,0.25416785733759967,0.8457807300152407,0.8020675392866417,512.0,271.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,0,udacity,segment_06_tight_corner_suicide,robustness,0,xte,1.1392097802318362,1.2168384143745388,4.2741223999999995,4.1906455000000005
32.94699389134126,24.20117474226804,134.60030000000003,33.41185,0001_05,5,0001,291,0,jungle,vit,7,baseline,0.909706441070314,0.8502510516102684,1.2949886890676532,0.9698475752938904,0.21553114230198414,0.1293318788427887,0.8533967099308738,0.8267881555188307,589.0,291.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,0,udacity,segment_07_cross_bridge,robustness,0,xte,1.2705520425228012,0.9561346087170448,4.844015000000002,1.976653
26.129154406067677,26.129154406067677,51.015539999999994,51.015539999999994,0001_06,6,0001,857,1,jungle,vit,7,baseline,0.86380522151229,0.86380522151229,1.0020920656073586,1.0020920656073586,0.1385397889375992,0.1385397889375992,0.8415536964867506,0.8415536964867506,857.0,857.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,0,udacity,segment_08_slow_uphill_twists,robustness,0,xte,1.1387014813745975,1.1387014813745975,2.4262721999999997,2.4262721999999997
15.981069632258064,15.778700945454547,37.502404999999996,38.07137899999999,0002_00,0,0002,55,0,jungle,vit,7,dynamic_rain_filter,0.8039971189892298,0.8514924370952704,1.0319140465439824,1.1134470525221578,0.17899536973791508,0.2852101728212062,0.7719679406061335,0.790364901907742,651.0,55.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,2,udacity,segment_01_steep_uphill,robustness,0,xte,0.6238537992994316,0.6735437794961819,2.377036,2.1691155999999996
14.686829514550265,14.686829514550265,23.464845,23.464845,0002_01,1,0002,756,1,jungle,vit,7,dynamic_rain_filter,0.7430471872553753,0.7430471872553753,0.9744821844674147,0.9744821844674147,0.12744818964152535,0.12744818964152535,0.7264437537083941,0.7264437537083941,756.0,756.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,2,udacity,segment_02_long_uphill,robustness,0,xte,0.4114912856982804,0.4114912856982804,1.13476475,1.13476475
23.09087498108108,23.09087498108108,51.71852299999997,51.71852299999997,0002_02,2,0002,444,1,jungle,vit,7,dynamic_rain_filter,0.9658520989910985,0.9658520989910985,1.3132199985497321,1.3132199985497321,0.2642172116131498,0.2642172116131498,0.8921579128489675,0.8921579128489675,444.0,444.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,2,udacity,segment_03_very_tight_corner,robustness,0,xte,1.2207711707400901,1.2207711707400901,4.4285568,4.4285568
21.34663783526012,22.190162091954022,45.716232500000004,49.61514,0002_03,3,0002,261,0,jungle,vit,7,dynamic_rain_filter,0.882780432761859,0.8725295720638506,1.063995262865072,0.9738215243682846,0.15482342059536236,0.15449137730110066,0.8586794768093835,0.8481071804003234,346.0,261.0,jungle,vit_20251218_172745,2025-12-18T17:27:45,2,udacity,segment_04_steep_downhill,robustness,0,xte,0.9036560962346821,0.9444871687670499,2.0983,2.146213
