E_dt,E_e,PR,map,model,p95_dt,p95_e,perturbation,severity,sim
0.8550136611675017,0.8898711714808752,0.2857142857142857,jungle,vit,1.046894990232253,2.7712990928571415,elastic,2,udacity
0.8696892395525281,0.9593517694201663,0.14285714285714285,jungle,vit,1.0334302585966557,2.991487842857141,elastic,4,udacity
0.897697731812307,1.161538362083142,0.2857142857142857,jungle,vit,1.0666701553392215,4.007876335714285,fog_filter,2,udacity
0.9885570886944297,0.9488764397932193,0.14285714285714285,jungle,vit,1.162801486688368,2.9453884757142856,fog_filter,4,udacity
0.8958835933371774,1.1399839412508548,0.5714285714285714,jungle,vit,1.0948075485554818,3.3654406642857126,frost_filter,2,udacity
0.9270683619724611,0.9938090923424518,0.14285714285714285,jungle,vit,1.142547475729457,3.3222872857142858,frost_filter,4,udacity
0.8109396456246716,1.0542988910914874,0.5714285714285714,jungle,vit,1.0638809362956727,2.8894048785714284,gaussian_blur,2,udacity
0.7897633137555253,0.756416295717622,0.2857142857142857,jungle,vit,0.9424431835864029,2.151480698571428,gaussian_blur,4,udacity
0.842472236200898,1.1132093546902742,0.2857142857142857,jungle,vit,1.1289915902504721,3.0691199785714285,gaussian_noise,2,udacity
0.8365275354494812,1.0191302388450247,0.42857142857142855,jungle,vit,1.0583966868759247,3.0868367999999995,gaussian_noise,4,udacity
0.8381049280475077,0.9603304668368696,0.5714285714285714,jungle,vit,1.1246854622534035,3.2728362785714267,grayscale_filter,2,udacity
0.9901852821904468,0.9150439341651959,0.14285714285714285,jungle,vit,1.1469496255294709,2.7304299714285714,grayscale_filter,4,udacity
0.8736302928903366,0.8676699896655793,0.14285714285714285,jungle,vit,1.032520905013741,2.7948526499999997,histogram_equalisation,2,udacity
0.8813705190363864,0.7963653614589886,0.42857142857142855,jungle,vit,1.066200744530224,2.6862405,histogram_equalisation,4,udacity
0.7955267138004458,1.1177131697236953,0.2857142857142857,jungle,vit,1.1253101937508942,3.2866537999999994,impulse_noise,2,udacity
0.786786636282284,1.0434773933515262,0.14285714285714285,jungle,vit,1.041393035431184,3.4323631928571428,impulse_noise,4,udacity
0.799444442432747,0.9088489331685385,0.42857142857142855,jungle,vit,1.107435581195937,3.252971685899999,increase_brightness,2,udacity
0.9153619415598255,0.871453891529533,0.0,jungle,vit,1.1978589767057743,2.866727142857143,increase_brightness,4,udacity
0.8488148480276854,0.9173462269909193,0.7142857142857143,jungle,vit,1.0841399492465718,2.609423264285714,jpeg_filter,2,udacity
0.8661411167550582,0.964369764229828,0.14285714285714285,jungle,vit,1.0396172519686904,2.5310804357142844,jpeg_filter,4,udacity
0.8459061774262163,0.8363929196859322,0.2857142857142857,jungle,vit,1.0550154236602844,2.7403698214285703,low_pass_filter,2,udacity
0.8310145153370941,0.9384437953226722,0.14285714285714285,jungle,vit,1.027875182302943,2.7672105357142844,low_pass_filter,4,udacity
0.8124388113009601,1.142692975908701,0.5714285714285714,jungle,vit,1.0891943353564757,3.147279057142857,motion_blur,2,udacity
0.8316695729229713,0.954185823273405,0.42857142857142855,jungle,vit,1.0558530374566562,2.682940057142857,motion_blur,4,udacity
0.807158623466203,1.0080927370322104,0.0,jungle,vit,1.0893651495334142,3.212932092857142,phase_scrambling,2,udacity
0.733536981193193,1.0906698459543243,0.0,jungle,vit,1.0444226822447877,3.255458245714285,phase_scrambling,4,udacity
0.8419465435543286,0.963390934029789,0.42857142857142855,jungle,vit,1.0375516330616747,2.7867777914285705,pixelate,2,udacity
0.8710175052240563,1.0845565202118141,0.0,jungle,vit,1.068406928047477,3.3413405714285704,pixelate,4,udacity
0.837963716107444,1.148630318172604,0.2857142857142857,jungle,vit,1.072563937859665,3.144877771428571,poisson_noise,2,udacity
0.8587268923446079,1.0304146153712264,0.14285714285714285,jungle,vit,1.0586217473095543,2.820622892857142,poisson_noise,4,udacity
0.823901637503126,1.129260611415168,0.42857142857142855,jungle,vit,1.0886620604991288,3.1658493214285715,posterize_filter,2,udacity
0.8018810271369319,1.0604568713344815,0.14285714285714285,jungle,vit,1.054058863062624,2.944741321428571,posterize_filter,4,udacity
