epoch,loss,lr,mse,val_loss,val_mse
75,0.00017377421318087727,3.125e-06,0.00014415092300623655,4.1922066884581e-05,4.033734876429662e-05
76,0.00017126323655247688,3.125e-06,0.0001421703927917406,4.20176875195466e-05,4.0421455196337774e-05
77,0.00017054021009244025,3.125e-06,0.00014114397345110774,4.221401832182892e-05,4.0595678001409397e-05
78,0.0001706844341242686,3.125e-06,0.00014150116476230323,4.2485178710194305e-05,4.078410711372271e-05
79,0.00016954382590483874,3.125e-06,0.0001404543872922659,4.25624311901629e-05,4.086675835424103e-05
80,0.00017539247346576303,3.125e-06,0.00014477958029601723,4.219372567604296e-05,4.0584232920082286e-05
81,0.00016883066564332694,3.125e-06,0.00014062989794183522,4.250769052305259e-05,4.0775445086183026e-05
82,0.0001667145115789026,3.125e-06,0.0001384382921969518,4.2708925320766866e-05,4.108636494493112e-05
83,0.00017310320981778204,3.125e-06,0.0001437556929886341,4.258703120285645e-05,4.086935587110929e-05
84,0.000165430290508084,3.125e-06,0.00013773806858807802,4.260310379322618e-05,4.0978455217555165e-05
85,0.00016676571976859123,1.5625e-06,0.00013866786321159452,4.144475678913295e-05,3.993641439592466e-05
86,0.00017294511781074107,1.5625e-06,0.0001437007449567318,4.1227245674235746e-05,3.9780781662557274e-05
87,0.0001675770035944879,1.5625e-06,0.00013881264021620154,4.11150831496343e-05,3.9726004615658894e-05
88,0.000167815072927624,1.5625e-06,0.0001394583669025451,4.1382219933439046e-05,3.99310483771842e-05
89,0.00016182396211661398,1.5625e-06,0.00013507313269656152,4.12995032093022e-05,3.986599767813459e-05
90,0.0001738295832183212,1.5625e-06,0.00014384636597242206,4.108721623197198e-05,3.972404374508187e-05
91,0.0001636616070754826,1.5625e-06,0.0001365981443086639,4.120518497074954e-05,3.981050758739002e-05
92,0.00016433616110589355,1.5625e-06,0.00013674031652044505,4.09246094932314e-05,3.959859532187693e-05
93,0.00016652340127620846,1.5625e-06,0.00013851842959411442,4.109345900360495e-05,3.974013088736683e-05
94,0.00016050547128543258,1.5625e-06,0.00013408545055426657,4.134701885050163e-05,3.995118822786026e-05
95,0.00016129473806358874,7.8125e-07,0.00013453599240165204,4.084479951416142e-05,3.950806785724126e-05
96,0.00016324820171575993,7.8125e-07,0.00013606854190584272,4.075079777976498e-05,3.9438848034478724e-05
97,0.0001614736975170672,7.8125e-07,0.00013477796164806932,4.0636132325744256e-05,3.93580921809189e-05
98,0.00016277427494060248,7.8125e-07,0.00013519309868570417,4.0896160498959944e-05,3.955383363063447e-05
99,0.00016185932327061892,7.8125e-07,0.00013483097427524626,4.06899162044283e-05,3.9408911106875166e-05
