epoch,loss,lr,mse,val_loss,val_mse
0,0.10610295832157135,1e-04,0.09114275872707367,0.08770016580820084,0.07860160619020462
1,0.09562293440103531,1e-04,0.08200200647115707,0.07714101672172546,0.06767092645168304
2,0.0806436538696289,1e-04,0.07253409922122955,0.06071285530924797,0.056028008460998535
3,0.05046313256025314,1e-04,0.05213889852166176,0.04222375154495239,0.04140928387641907
4,0.04013094678521156,1e-04,0.04141734540462494,0.040539998561143875,0.03746058791875839
5,0.032296113669872284,1e-04,0.03447873145341873,0.045786093920469284,0.040037140250205994
6,0.0276207122951746,1e-04,0.02929413504898548,0.051177091896533966,0.04455014318227768
7,0.025121474638581276,1e-04,0.026708459481596947,0.05329248309135437,0.044925425201654434
8,0.025189107283949852,1e-04,0.026597073301672935,0.06124022230505943,0.051384903490543365
9,0.02486318163573742,1e-04,0.026052135974168777,0.06473182141780853,0.05357378348708153
10,0.024172868579626083,1e-04,0.025209596380591393,0.06320273131132126,0.05185766518115997
11,0.02330162562429905,1e-04,0.02441052347421646,0.056809328496456146,0.04686690494418144
12,0.021274957805871964,1e-04,0.0226101353764534,0.06380420923233032,0.05200831964612007
13,0.020175082609057426,1e-04,0.021369485184550285,0.04751581698656082,0.03937247395515442
14,0.01948048733174801,1e-04,0.020910067483782768,0.057189807295799255,0.046736035495996475
15,0.018417898565530777,1e-04,0.019839059561491013,0.04813269525766373,0.03955113887786865
16,0.017637677490711212,1e-04,0.019085438922047615,0.04404566437005997,0.03675989434123039
17,0.016627810895442963,1e-04,0.018256979063153267,0.038137394934892654,0.03231247514486313
18,0.01657607965171337,1e-04,0.018363697454333305,0.039666932076215744,0.03359861671924591
19,0.015646230429410934,1e-04,0.017462197691202164,0.036306314170360565,0.031072070822119713
20,0.014616508968174458,1e-04,0.016520146280527115,0.03370829299092293,0.02909867651760578
21,0.01414762157946825,1e-04,0.015785934403538704,0.032615646719932556,0.02888544276356697
22,0.013485589064657688,1e-04,0.015275361947715282,0.03160864859819412,0.028397614136338234
23,0.01309200469404459,1e-04,0.014932393096387386,0.030319463461637497,0.02760699950158596
24,0.012667698785662651,1e-04,0.014311576262116432,0.03392461687326431,0.030985403805971146
25,0.012600657530128956,1e-04,0.014264651574194431,0.03442785143852234,0.03187431022524834
26,0.011972458101809025,1e-04,0.013583365827798843,0.034520380198955536,0.03185613453388214
27,0.013093682006001472,1e-04,0.014367175288498402,0.030586767941713333,0.02751220017671585
28,0.013586333952844143,1e-04,0.014750238507986069,0.02889798767864704,0.02591954916715622
29,0.01081044040620327,1e-04,0.012083260342478752,0.031871769577264786,0.029060274362564087
30,0.009995849803090096,1e-04,0.011195849627256393,0.026379695162177086,0.024441195651888847
31,0.009399261325597763,1e-04,0.010488017462193966,0.02575450763106346,0.0240173377096653
32,0.009110523387789726,1e-04,0.010028596967458725,0.02553664706647396,0.023483823984861374
33,0.009932621382176876,1e-04,0.010995599441230297,0.031128637492656708,0.027478422969579697
34,0.009818358346819878,1e-04,0.010840360075235367,0.029509637504816055,0.027540646493434906
35,0.009893412701785564,1e-04,0.010535315610468388,0.024591274559497833,0.022818095982074738
36,0.010646941140294075,1e-04,0.011227811686694622,0.03234336897730827,0.02951538935303688
37,0.01270565576851368,1e-04,0.01306406781077385,0.034055162221193314,0.030067645013332367
38,0.011691613122820854,1e-04,0.012178701348602772,0.03597383201122284,0.034324586391448975
39,0.01006891019642353,1e-04,0.010574555955827236,0.032995834946632385,0.029973696917295456
40,0.00907261110842228,1e-04,0.009691799059510231,0.034510646015405655,0.030576881021261215
41,0.008875475265085697,1e-04,0.009269059635698795,0.031412918120622635,0.027389591559767723
42,0.007926818914711475,1e-04,0.008416535332798958,0.034329209476709366,0.030611777678132057
43,0.009157206863164902,1e-04,0.009473630227148533,0.03891285881400108,0.032876044511795044
44,0.007649664301425219,1e-04,0.0082175824791193,0.040696315467357635,0.0353899784386158
45,0.00854799710214138,1e-04,0.008790851570665836,0.035140424966812134,0.031062385067343712
46,0.006970614194869995,1e-04,0.007603229954838753,0.04042002558708191,0.03520137816667557
47,0.006660020910203457,1e-04,0.007158538792282343,0.03750363364815712,0.03252178430557251
48,0.0071700927801430225,1e-04,0.007493071723729372,0.03322194516658783,0.03107103891670704
49,0.006871802732348442,1e-04,0.0073160226456820965,0.03517790883779526,0.0341702476143837
50,0.006608235649764538,1e-04,0.00688968924805522,0.03280249983072281,0.03150658309459686
51,0.006268302444368601,1e-04,0.006716694217175245,0.03310457617044449,0.032829947769641876
52,0.0057010529562830925,1e-04,0.005964003968983889,0.027827607467770576,0.02622068300843239
53,0.005591202061623335,1e-04,0.005823083221912384,0.03250167518854141,0.030124537646770477
54,0.005046001635491848,1e-04,0.005188858602195978,0.03114202991127968,0.028021104633808136
55,0.005111052189022303,1e-04,0.005343662574887276,0.03273121267557144,0.029453445225954056
56,0.004935861565172672,1e-04,0.005049624014645815,0.036415938287973404,0.03211052343249321
57,0.004858804401010275,1e-04,0.0048654149286448956,0.0345957987010479,0.03243418037891388
58,0.005137122701853514,1e-04,0.005268871318548918,0.030169039964675903,0.02770320512354374
59,0.005809555295854807,1e-04,0.006245610304176807,0.033181920647621155,0.03213341534137726
60,0.005123036447912455,1e-04,0.005164227914065123,0.03215006738901138,0.03081771545112133
61,0.0046907695941627026,1e-04,0.004676343873143196,0.03166065737605095,0.0310982558876276
