dt_mean,dt_p95,e_mean,e_p95,map,model,n_conditions,pr,severity,sim,test_type
0.12842827796811032,0.873684869108409,0.7408927184466019,3.3131,genroads,dave2_gru,1,0.0,0,udacity,robustness
0.27778145622358785,0.8961481855596019,0.637500962316229,2.48058081081081,genroads,dave2_gru,37,0.10810810810810811,2,udacity,robustness
0.22243954978974598,0.8320583558149132,0.6856398840494106,2.5157532432432426,genroads,dave2_gru,37,0.08108108108108109,4,udacity,robustness
