angle_abs_mean,angle_abs_mean_pre,angle_abs_p95,angle_abs_p95_pre,cte_abs_mean,cte_abs_mean_pre,cte_abs_p95,cte_abs_p95_pre,entry_id,entry_index,episode_folder,fail_stop_idx,is_success,map,model,num_segments,perturbation,pid_dev_mean,pid_dev_mean_pre,pid_dev_p95,pid_dev_p95_pre,pid_mae_steer,pid_mae_steer_pre,pid_mae_throttle,pid_mae_throttle_pre,pid_n,pid_n_pre,road,run_id,run_ts,severity,sim,task_id,test_type,timeout,track_error_name,xte_abs_mean,xte_abs_mean_pre,xte_abs_p95,xte_abs_p95_pre
49.583399514563105,49.583399514563105,105.07725,105.07725,0.7408927184466019,0.7408927184466019,3.3131,3.3131,0001_00,0,0001,206,0,genroads,dave2_gru,0,baseline,0.12842827796811032,0.12842827796811032,0.873684869108409,0.873684869108409,0.1263101416802739,0.1263101416802739,0.007463177611816277,0.007463177611816277,206.0,206.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,0,udacity,random_001,robustness,0,cte,0.7408927184466019,0.7408927184466019,3.3131,3.3131
50.81976735751296,50.81976735751296,107.61507999999999,107.61507999999999,1.0295932642487045,1.0295932642487045,3.5568199999999996,3.5568199999999996,0002_00,0,0002,193,0,genroads,dave2_gru,0,dynamic_rain_filter,0.1934017358344196,0.1934017358344196,0.9387856689028635,0.9387856689028635,0.19119253431789462,0.19119253431789462,0.008332013311781414,0.008332013311781414,193.0,193.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,2,udacity,random_001,robustness,0,cte,1.0295932642487045,1.0295932642487045,3.5568199999999996,3.5568199999999996
53.20123554502369,53.20123554502369,104.4345,104.4345,0.7389042654028435,0.7389042654028435,2.8285,2.8285,0002_01,1,0002,211,0,genroads,dave2_gru,0,dynamic_rain_filter,0.14787441236788182,0.14787441236788182,0.8880107713690126,0.8880107713690126,0.1449445093506329,0.1449445093506329,0.007540364506967824,0.007540364506967824,211.0,211.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,4,udacity,random_001,robustness,0,cte,0.7389042654028435,0.7389042654028435,2.8285,2.8285
40.944727338129496,40.944727338129496,107.19751,107.19751,0.6342812949640287,0.6342812949640287,3.4194399999999994,3.4194399999999994,0003_00,0,0003,139,0,genroads,dave2_gru,0,dynamic_snow_filter,0.128297174989192,0.128297174989192,0.8994226900459028,0.8994226900459028,0.1253742683668815,0.1253742683668815,0.008693736877372796,0.008693736877372796,139.0,139.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,2,udacity,random_001,robustness,0,cte,0.6342812949640287,0.6342812949640287,3.4194399999999994,3.4194399999999994
62.09737538461538,62.09737538461538,106.643445,106.643445,1.0382411538461538,1.0382411538461538,2.76095,2.76095,0003_01,1,0003,260,0,genroads,dave2_gru,0,dynamic_snow_filter,0.2169703382274342,0.2169703382274342,0.7771128287735455,0.7771128287735455,0.21539309194150308,0.21539309194150308,0.007577831727954057,0.007577831727954057,260.0,260.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,4,udacity,random_001,robustness,0,cte,1.0382411538461538,1.0382411538461538,2.76095,2.76095
50.00179285714285,50.00179285714285,103.60145,103.60145,0.7793081632653064,0.7793081632653064,3.45685,3.45685,0004_00,0,0004,196,0,genroads,dave2_gru,0,frost_filter,0.13595347318503506,0.13595347318503506,0.8235364603313186,0.8235364603313186,0.13320539382462182,0.13320539382462182,0.008045224967051526,0.008045224967051526,196.0,196.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,2,udacity,random_001,robustness,0,cte,0.7793081632653064,0.7793081632653064,3.45685,3.45685
49.26173756613756,49.26173756613756,108.38996,108.38996,0.5697671957671958,0.5697671957671958,1.8047199999999985,1.8047199999999985,0004_01,1,0004,189,0,genroads,dave2_gru,0,frost_filter,0.10076237820679725,0.10076237820679725,0.6113201348284125,0.6113201348284125,0.09851276690248774,0.09851276690248774,0.00768338258146609,0.00768338258146609,189.0,189.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,4,udacity,random_001,robustness,0,cte,0.5697671957671958,0.5697671957671958,1.8047199999999985,1.8047199999999985
18.769026168224297,18.769026168224297,109.3733099999999,109.3733099999999,0.34857289719626167,0.34857289719626167,2.2859599999999958,2.2859599999999958,0005_00,0,0005,107,0,genroads,dave2_gru,0,fog_filter,0.9049762540998741,0.9049762540998741,1.4082630282121524,1.4082630282121524,0.904187164225868,0.904187164225868,0.014289104144706905,0.014289104144706905,107.0,107.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,2,udacity,random_001,robustness,0,cte,0.34857289719626167,0.34857289719626167,2.2859599999999958,2.2859599999999958
44.24885428571428,44.24885428571428,111.91046,111.91046,0.5972095238095239,0.5972095238095239,2.8140399999999994,2.8140399999999994,0005_01,1,0005,105,0,genroads,dave2_gru,0,fog_filter,0.2829071245983413,0.2829071245983413,1.2157014049688115,1.2157014049688115,0.2799153331622836,0.2799153331622836,0.011200825444289617,0.011200825444289617,105.0,105.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,4,udacity,random_001,robustness,0,cte,0.5972095238095239,0.5972095238095239,2.8140399999999994,2.8140399999999994
47.359067955801095,47.359067955801095,110.9492,110.9492,0.7284999999999999,0.7284999999999999,2.4164,2.4164,0006_00,0,0006,181,0,genroads,dave2_gru,0,dynamic_sun_filter,0.15910481677296295,0.15910481677296295,0.6476484567463549,0.6476484567463549,0.1570396685808156,0.1570396685808156,0.007991556181104144,0.007991556181104144,181.0,181.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,2,udacity,random_001,robustness,0,cte,0.7284999999999999,0.7284999999999999,2.4164,2.4164
21.569161764705886,21.569161764705886,104.08378999999988,104.08378999999988,0.4123343137254902,0.4123343137254902,2.046274999999997,2.046274999999997,0006_01,1,0006,102,0,genroads,dave2_gru,0,dynamic_sun_filter,0.9008458049003926,0.9008458049003926,1.5001188845252624,1.5001188845252624,0.8994015657249381,0.8994015657249381,0.018392979660454917,0.018392979660454917,102.0,102.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,4,udacity,random_001,robustness,0,cte,0.4123343137254902,0.4123343137254902,2.046274999999997,2.046274999999997
18.342008653846154,18.342008653846154,105.39724999999993,105.39724999999993,0.3449153846153846,0.3449153846153846,2.2032649999999983,2.2032649999999983,0007_00,0,0007,104,0,genroads,dave2_gru,0,dynamic_lightning_filter,0.9064986497054124,0.9064986497054124,1.4534689005545545,1.4534689005545545,0.9055993553125657,0.9055993553125657,0.014447049094507327,0.014447049094507327,104.0,104.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,2,udacity,random_001,robustness,0,cte,0.3449153846153846,0.3449153846153846,2.2032649999999983,2.2032649999999983
48.16310558659218,48.16310558659218,109.55627999999999,109.55627999999999,0.7310318435754191,0.7310318435754191,2.45684,2.45684,0007_01,1,0007,179,0,genroads,dave2_gru,0,dynamic_lightning_filter,0.14177109923925785,0.14177109923925785,0.6232654081899743,0.6232654081899743,0.13902781942863193,0.13902781942863193,0.00911375006150933,0.00911375006150933,179.0,179.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,4,udacity,random_001,robustness,0,cte,0.7310318435754191,0.7310318435754191,2.45684,2.45684
52.294452551020406,52.294452551020406,105.632975,105.632975,0.8302913265306122,0.8302913265306122,3.3499499999999998,3.3499499999999998,0008_00,0,0008,196,0,genroads,dave2_gru,0,dynamic_smoke_filter,0.1434642879316956,0.1434642879316956,0.8807467518333351,0.8807467518333351,0.1413715872806687,0.1413715872806687,0.007626315160673492,0.007626315160673492,196.0,196.0,random_001,dave2_gru_20251221_193038,2025-12-21T19:30:38,2,udacity,random_001,robustness,0,cte,0.8302913265306122,0.8302913265306122,3.3499499999999998,3.3499499999999998
