angle_abs_mean_mean,angle_abs_mean_pre_mean,angle_abs_p95_mean,angle_abs_p95_pre_mean,cte_abs_mean_mean,cte_abs_mean_pre_mean,cte_abs_p95_mean,cte_abs_p95_pre_mean,map,model,n_entries,pass_rate,perturbation,pid_dev_mean_mean,pid_dev_mean_pre_mean,pid_dev_p95_mean,pid_dev_p95_pre_mean,pid_mae_steer_mean,pid_mae_steer_pre_mean,pid_mae_throttle_mean,pid_mae_throttle_pre_mean,primary_metric,severity,sim,test_type,xte_abs_mean_mean,xte_abs_mean_pre_mean,xte_abs_p95_mean,xte_abs_p95_pre_mean
33.91816455465225,33.91816455465225,114.18665562499999,114.18665562499999,0.3419637503232721,0.3419637503232721,1.607216874999999,1.607216874999999,genroads,dave2_gru,8,0.125,baseline,0.16719644517377477,0.16719644517377477,0.7216964449136799,0.7216964449136799,0.16327866337643338,0.16327866337643338,0.006739278214180926,0.006739278214180926,pass_rate,0,udacity,generalization,0.3419637503232721,0.3419637503232721,1.607216874999999,1.607216874999999
21.533158155131346,21.533158155131346,105.70487125,105.70487125,0.3087523021900639,0.3087523021900639,1.5520706249999998,1.5520706249999998,genroads,dave2_gru,8,0.125,btap01,0.26707229095104196,0.26707229095104196,1.1223523981664814,1.1223523981664814,0.14038755399872316,0.14038755399872316,0.13469577099310676,0.13469577099310676,pass_rate,1,udacity,generalization,0.3087523021900639,0.3087523021900639,1.5520706249999998,1.5520706249999998
28.378425749543332,28.378425749543332,112.31370562499998,112.31370562499998,0.20570186591036763,0.20570186591036763,1.2092043749999997,1.2092043749999997,genroads,dave2_gru,8,0.375,btap02,0.1459920314901775,0.1459920314901775,0.8137320125932264,0.8137320125932264,0.1259206272929986,0.1259206272929986,0.023148668936466894,0.023148668936466894,pass_rate,1,udacity,generalization,0.20570186591036763,0.20570186591036763,1.2092043749999997,1.2092043749999997
25.825938505424798,25.825938505424798,110.02848312499998,110.02848312499998,0.1623468954291515,0.1623468954291515,0.8443331249999999,0.8443331249999999,genroads,dave2_gru,8,0.5,btap03,0.12104687125032511,0.12104687125032511,0.5798587147831031,0.5798587147831031,0.10459663715595907,0.10459663715595907,0.021119803661311765,0.021119803661311765,pass_rate,1,udacity,generalization,0.1623468954291515,0.1623468954291515,0.8443331249999999,0.8443331249999999
28.675851446011087,28.675851446011087,116.92563374999995,116.92563374999995,0.18883029142102586,0.18883029142102586,0.9566887499999996,0.9566887499999996,genroads,dave2_gru,8,0.375,btap04,0.1391887739870854,0.1391887739870854,0.7055226518844218,0.7055226518844218,0.12771623752052544,0.12771623752052544,0.016578778847694972,0.016578778847694972,pass_rate,1,udacity,generalization,0.18883029142102586,0.18883029142102586,0.9566887499999996,0.9566887499999996
30.21567212113179,30.21567212113179,115.83344937499997,115.83344937499997,0.25037523832026654,0.25037523832026654,1.609356874999999,1.609356874999999,genroads,dave2_gru,8,0.25,btap05,0.14260584707744645,0.14260584707744645,0.715421817107905,0.715421817107905,0.1349206975748173,0.1349206975748173,0.012726726383162723,0.012726726383162723,pass_rate,1,udacity,generalization,0.25037523832026654,0.25037523832026654,1.609356874999999,1.609356874999999
53.77693887913138,53.77693887913138,105.58947624999999,105.58947624999999,0.8077382316862372,0.8077382316862372,2.2924749999999996,2.2924749999999996,genroads,dave2_gru,8,0.375,sbias01,0.41532930620815456,0.41532930620815456,1.0325871229139607,1.0325871229139607,0.4109355281070551,0.4109355281070551,0.009238136194312366,0.009238136194312366,pass_rate,1,udacity,generalization,0.8077382316862372,0.8077382316862372,2.2924749999999996,2.2924749999999996
35.65574878042169,35.65574878042169,107.41404687499997,107.41404687499997,0.5575111942532232,0.5575111942532232,2.607267499999999,2.607267499999999,genroads,dave2_gru,8,0.125,sbias02,0.25107713946545934,0.25107713946545934,0.9470541434888843,0.9470541434888843,0.24738458889643866,0.24738458889643866,0.007259672429162935,0.007259672429162935,pass_rate,1,udacity,generalization,0.5575111942532232,0.5575111942532232,2.607267499999999,2.607267499999999
28.28168297911456,28.28168297911456,105.66532312499999,105.66532312499999,0.3398662703753125,0.3398662703753125,2.0637962499999998,2.0637962499999998,genroads,dave2_gru,8,0.125,sbias03,0.202989827187046,0.202989827187046,0.9696017326612884,0.9696017326612884,0.19919812913375928,0.19919812913375928,0.00635388874042981,0.00635388874042981,pass_rate,1,udacity,generalization,0.3398662703753125,0.3398662703753125,2.0637962499999998,2.0637962499999998
30.291203902780822,30.291203902780822,108.61717374999998,108.61717374999998,0.31111552559712696,0.31111552559712696,1.7521812499999991,1.7521812499999991,genroads,dave2_gru,8,0.25,sbias04,0.15381279352879434,0.15381279352879434,0.6616685460258752,0.6616685460258752,0.1503273149379456,0.1503273149379456,0.006024681031754181,0.006024681031754181,pass_rate,1,udacity,generalization,0.31111552559712696,0.31111552559712696,1.7521812499999991,1.7521812499999991
32.53163103496987,32.53163103496987,118.79280062499998,118.79280062499998,0.3013957115048984,0.3013957115048984,1.6187174999999994,1.6187174999999994,genroads,dave2_gru,8,0.125,sbias05,0.16183332537500736,0.16183332537500736,0.72528006063785,0.72528006063785,0.15832701987876277,0.15832701987876277,0.00593071675702825,0.00593071675702825,pass_rate,1,udacity,generalization,0.3013957115048984,0.3013957115048984,1.6187174999999994,1.6187174999999994
