angle_abs_mean_mean,angle_abs_mean_pre_mean,angle_abs_p95_mean,angle_abs_p95_pre_mean,map,mean_segments_passed_per_run,mean_segments_passed_rate_per_run,model,n_entries,n_runs,perturbation,pid_dev_mean_mean,pid_dev_mean_pre_mean,pid_dev_p95_mean,pid_dev_p95_pre_mean,pid_mae_steer_mean,pid_mae_steer_pre_mean,pid_mae_throttle_mean,pid_mae_throttle_pre_mean,primary_metric,segment_pass_rate_micro,severity,sim,test_type,xte_abs_mean_mean,xte_abs_mean_pre_mean,xte_abs_p95_mean,xte_abs_p95_pre_mean
21.77416408954417,20.74722233171017,48.51900468923076,45.24339685846154,jungle,6.0,0.46153846153846156,vit,65,1,baseline,0.7952502529175332,0.749765850209925,1.0410528451582357,1.015695436146712,0.22545537120506107,0.21637194302927368,0.7330664956805996,0.6886816152226999,mean_segments_passed_rate_per_run,0.27692307692307694,0,udacity,generalization,0.768714399381887,0.7365808063844624,2.4189368358923073,2.227147177430769
