angle_abs_mean,angle_abs_mean_pre,angle_abs_p95,angle_abs_p95_pre,entry_id,entry_index,episode_folder,fail_stop_idx,is_success,map,model,num_segments,perturbation,pid_dev_mean,pid_dev_mean_pre,pid_dev_p95,pid_dev_p95_pre,pid_mae_steer,pid_mae_steer_pre,pid_mae_throttle,pid_mae_throttle_pre,pid_n,pid_n_pre,road,run_id,run_ts,severity,sim,task_id,test_type,timeout,track_error_name,xte_abs_mean,xte_abs_mean_pre,xte_abs_p95,xte_abs_p95_pre
18.7573143362069,18.7573143362069,31.25449,31.25449,0001_00,0,0001,232,1,jungle,dave2_gru,13,baseline,0.7138954400327766,0.7138954400327766,1.0350652721995164,1.0350652721995164,0.14332396416344867,0.14332396416344867,0.6791162871858852,0.6791162871858852,232.0,232.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_01_easy_start,generalization,0,xte,0.5298224074280172,0.5298224074280172,1.7923466499999992,1.7923466499999992
2.4424885,2.4424885,3.49334065,3.49334065,0001_01,1,0001,2,1,jungle,dave2_gru,13,baseline,0.5363971048123201,0.5363971048123201,0.9518867490797409,0.9518867490797409,0.37117259480260656,0.37117259480260656,0.3851687888233681,0.3851687888233681,2.0,2.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_02_steep_downhill_sharp_curves,generalization,0,xte,0.0003821558,0.0003821558,0.0003821558,0.0003821558
16.391449100111235,50.54090627450981,22.306759999999997,119.50235,0001_02,2,0001,51,0,jungle,dave2_gru,13,baseline,0.9700141829349513,0.7999321788147086,1.06244783743189,1.0472439427360984,0.15512855942541004,0.4325025714684303,0.9408003174232753,0.5461403701766966,899.0,51.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_03_very_steep_uphill,generalization,0,xte,0.7495893110200779,1.8336587733784315,2.2097131999999897,6.1654610000000005
20.624950316877154,15.33403651004016,48.13923,24.45497,0001_03,3,0001,249,0,jungle,dave2_gru,13,baseline,0.8375378667962964,0.8362827193049789,1.0641599772142247,1.070074576826678,0.17105602542662232,0.12331230503561295,0.8055828379588554,0.810251732876263,871.0,249.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_04_gain_speed_uphill,generalization,0,xte,0.9097413462537313,0.989256081786747,4.150263000000001,4.067435799999998
29.768422274238226,19.612801318965513,77.19887,56.33715,0001_04,4,0001,116,0,jungle,dave2_gru,13,baseline,0.9604736101547627,0.958978968082871,1.419000734430758,1.1979464091923626,0.3030420586834788,0.1848405431031778,0.8443906968976954,0.9066976187429552,361.0,116.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_05_left_right_curve,generalization,0,xte,0.610436930434903,0.23136467978706896,3.223238,1.203312
26.367908159822417,26.367908159822417,49.14778,49.14778,0001_05,5,0001,901,1,jungle,dave2_gru,13,baseline,0.9330892933330445,0.9330892933330445,0.9876116321165552,0.9876116321165552,0.16101091445712704,0.16101091445712704,0.9146494820957448,0.9146494820957448,901.0,901.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_05_uphill_with_enough_speed,generalization,0,xte,0.6563416979318535,0.6563416979318535,2.3176,2.3176
8.367024441715236,26.76533084782609,11.97566,84.57912750000001,0001_06,6,0001,92,0,jungle,dave2_gru,13,baseline,0.9842151029771744,0.6904379098882917,1.0242311100682735,1.0177297599554918,0.13196213830736675,0.2664104452152024,0.9665873397549251,0.572395592034766,1201.0,92.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_06_long_downhill_and_straight,generalization,0,xte,0.1560976530126478,0.9489933801456523,0.6271876,4.273746900000001
20.634400123441395,25.06911760869565,49.77504299999998,37.8843215,0001_07,7,0001,230,0,jungle,dave2_gru,13,baseline,0.814437693864126,0.8506758927187076,1.0026198691838848,1.0249134175198622,0.13212512402598192,0.09214107214142375,0.7874246758326291,0.8440504335541371,802.0,230.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_07_bridge,generalization,0,xte,0.7101779347600997,0.7814227237804348,3.7360750999999985,3.0585326499999947
15.823722583076922,15.561304014736843,27.992998999999998,25.17615299999998,0001_08,8,0001,475,0,jungle,dave2_gru,13,baseline,0.9063353180434036,0.9488980910522096,1.057673594500457,1.0531897053462125,0.13550915741444458,0.14769930841715193,0.8870886753456174,0.9306427759528869,1300.0,475.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_08_uphill_curves,generalization,0,xte,1.1164530479677461,1.861736024722737,5.418654,5.4322138
29.241367269662927,26.552436942028987,80.22978000000002,68.99145999999995,0001_09,9,0001,69,0,jungle,dave2_gru,13,baseline,0.7225503045107182,0.578547997273146,1.0615770446271047,1.0634495242810444,0.2518308806230093,0.23236576163340517,0.631950535087655,0.4831548097720649,178.0,69.0,jungle_reverse,dave2_gru_20251221_000824,2025-12-21T00:08:24,0,udacity,segment_09_very_steep_downhill_with_curves,generalization,0,xte,0.7577077086405395,0.6194892925217391,3.47624165,2.230041999999997
